"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @SkyNews: Interpreters trapped in Afghanistan have described their terror as they hide from the Taliban after the UK's evacuation effort…",FALSE,0,NA,2021-08-27 16:25:02,FALSE,NA,"1431291676132265986",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Humanity6162",22,TRUE,FALSE,NA,NA
"RT @AtiqSial: Turkey reopens its embassy in #Kabul, Afghanistan.

#Taliban Badri-313 commondos escorted Turkish diplomatic staff from Kabul…",FALSE,0,NA,2021-08-27 16:25:01,FALSE,NA,"1431291672936075267",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bharatpremi68",1,TRUE,FALSE,NA,NA
"RT @War_Ragex: <U+0001F1E6><U+0001F1EB><U+26A1><U+FE0F><U+0001F1FA><U+0001F1F8>In details: the captured American weapons by the Taliban (Photos) - X-Report

#Afghanistan #USA  #Taliban 

https://t.…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291669379526663",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","theragex",7,TRUE,FALSE,NA,NA
"RT @leahmcelrath: If this is what @GOPLeader really wants, he should have raised the issue when Trump was still in office.

Instead, he cho…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291669262053388",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","prairiemonk1",7,TRUE,FALSE,NA,NA
"RT @rychemom: @MarshaBlackburn The evacuation started slow had mistakes been made yes Biden acknowledged that &amp; took responsibility for it.…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291667890388995",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Blazerwiccan",6,TRUE,FALSE,NA,NA
"RT @mmpadellan: If President Obama made a deal to release Taliban leader Abdul Ghani Baradar from prison (like trump did) and he went on to…",FALSE,0,NA,2021-08-27 16:25:00,FALSE,NA,"1431291666409955331",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mamajanet6",4478,TRUE,FALSE,NA,NA
"RT @mikepompeo: Christians and other religious minorities in Afghanistan are being persecuted for their faith. We are praying for their saf…",FALSE,0,NA,2021-08-27 16:24:59,FALSE,NA,"1431291664916566019",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","JaK7ltqoq3HJKFq",4438,TRUE,FALSE,NA,NA
"RT @chefjoseandres: Meet Nadia Ghulam! As an Afghan refugee herself,she knows how brutal life is for women under the Taliban—Her story of d…",FALSE,0,NA,2021-08-27 16:24:59,FALSE,NA,"1431291662043594754",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","DugginsBetsey",87,TRUE,FALSE,NA,NA
"RT @FrankAmari2: @GOPLeader \"On Feb. 29, 2020, the Trump administration signed a deal with the Taliban to PULL ALL AMERICAN TROOPS OUT OF A…",FALSE,0,NA,2021-08-27 16:24:57,FALSE,NA,"1431291656406331399",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","csdefenselaw",27,TRUE,FALSE,NA,NA
"RT @saletan: Nearly everything Republicans now decry—troop withdrawals, released prisoners, acceptance of Taliban deadlines, acquiescence t…",FALSE,0,NA,2021-08-27 16:24:56,FALSE,NA,"1431291653608771592",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Anniesversion",313,TRUE,FALSE,NA,NA
"RT @celticswede: @piersmorgan Ironically the west is potetionally now more at risk 20 years after 9/11 because of the gifts left to the Tal…",FALSE,0,NA,2021-08-27 16:24:56,FALSE,NA,"1431291649796321284",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Davsmy1",7,TRUE,FALSE,NA,NA
"@seanhannity How many Americans died in Afghanistan under his watch? How many died in the Niger Ambush? How many di… https://t.co/vTPFfisYsO",FALSE,0,"seanhannity",2021-08-27 16:24:55,TRUE,"1431269375215026176","1431291645539102725","41634520","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","dvillella",0,FALSE,FALSE,NA,NA
"RT @CFR_org: How has Afghanistan changed since 9/11? https://t.co/UMiNXYsulM",FALSE,0,NA,2021-08-27 16:24:54,FALSE,NA,"1431291644083593225",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","arslankhan_24",4,TRUE,FALSE,NA,NA
"RT @ThePubliusUSA: To score political points, the GOP is blatantly ignoring the fact that the TFG negotiated the departure from Afghanistan…",FALSE,0,NA,2021-08-27 16:24:52,FALSE,NA,"1431291634264776705",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sqc1834",128,TRUE,FALSE,NA,NA
"RT @MailOnline: Music will be banned in Afghanistan and women will need a male chaperone if they travel alone for three days, Taliban leade…",FALSE,0,NA,2021-08-27 16:24:52,FALSE,NA,"1431291634038104068",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","GatoGor40015248",344,TRUE,FALSE,NA,NA
"You guys must read this....https://t.co/Xp0Y0Rin4F https://t.co/jOU1OV0TSK",FALSE,0,NA,2021-08-27 16:24:51,FALSE,NA,"1431291631869829120",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Ghummans",0,FALSE,FALSE,NA,NA
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,0,NA,2021-08-27 16:24:51,FALSE,NA,"1431291630372282374",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LuckeyLois",2397,TRUE,FALSE,NA,NA
"@SirajMoomandPCC Living in hell would be, I think, even better than living under Taliban. Whoever wishes to live un… https://t.co/uWwYjLCHn1",FALSE,0,"SirajMoomandPCC",2021-08-27 16:24:51,TRUE,"1431261414338015232","1431291630150111236","1023956593912762369","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","_itsawais",0,FALSE,FALSE,NA,NA
"@ECOWARRIORSS Trumps deal with the Taliban in Afghanistan sees them not listed as a terrorist organisation,  ironic… https://t.co/jBRw96ZrPP",FALSE,0,"ECOWARRIORSS",2021-08-27 16:24:51,TRUE,"1431289734349873161","1431291629395132420","2184934963","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Cavanbrian",0,FALSE,FALSE,NA,NA
"RT @joshua_landis: Abu Omar Khorasani was the regional governor of ISIS, overseeing South Asia &amp; the Far East. 

When the Taliban seized Ka…",FALSE,0,NA,2021-08-27 16:24:50,FALSE,NA,"1431291627692306435",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","jlboul",6,TRUE,FALSE,NA,NA
"RT @joshua_landis: Abu Omar Khorasani was the regional governor of ISIS, overseeing South Asia &amp; the Far East. 

When the Taliban seized Ka…",FALSE,0,NA,2021-08-27 16:24:49,FALSE,NA,"1431291623783141380",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","OneStepBayond",6,TRUE,FALSE,NA,NA
"RT @DissentOcc: More Taliban soldiers than Americans died in the explosion yesterday, but lets ignore that go back into Afghanistan 

https…",FALSE,0,NA,2021-08-27 16:24:48,FALSE,NA,"1431291619706347525",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","TheLostMillenn3",1,TRUE,FALSE,NA,NA
"RT @FrudBezhan: Group of Afghans, who had no travel documents, tried to cross over into Tajikistan from #Afghanistan’s Kunduz province. 

B…",FALSE,0,NA,2021-08-27 16:24:48,FALSE,NA,"1431291617260937221",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","helencaddes",71,TRUE,FALSE,NA,NA
"RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…",FALSE,0,NA,2021-08-27 16:24:48,FALSE,NA,"1431291617013501958",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","GregGanter",3411,TRUE,FALSE,NA,NA
"RT @WIONews: As the Afghanistan crisis worsens, there are reports surfacing that claim the US officials had provided the Taliban with a lis…",FALSE,0,NA,2021-08-27 16:24:46,FALSE,NA,"1431291611401445377",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","apt20203",3,TRUE,FALSE,NA,NA
"RT @JoshuaHosler: 1/3 President needs to:
- Fire, not request resignation of Milley &amp; SEC Def Austin 
- Expand perimeter around Bagram 
- T…",FALSE,0,NA,2021-08-27 16:24:46,FALSE,NA,"1431291610705367048",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","papaschu1",6,TRUE,FALSE,NA,NA
"RT @VGenPensioen: Kabul airport attack: US believes there was one suicide bomber; two Britons and child of UK national killed in attack htt…",FALSE,0,NA,2021-08-27 16:24:45,FALSE,NA,"1431291605567246341",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Meritaivas",1,TRUE,FALSE,NA,NA
"RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291601763061762",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","ad1140",3411,TRUE,FALSE,NA,NA
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291601045712898",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","shaileshsaraf",597,TRUE,FALSE,NA,NA
"RT @IndoPac_Info: As #Kabul burns, we need to talk about #Pakistan

The Taliban is a wing of Pakistan’s deep state. The jihadi network that…",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291600802619395",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","CAnders06788165",29,TRUE,FALSE,NA,NA
"Incredible perspective from an old aid worker colleague. https://t.co/nNHK59ZpNE",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291600555106306",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","devinforparks",0,FALSE,FALSE,NA,NA
"RT @RichardHaass: Strategic impatience &amp; isolationism are the inevitable result of leaders not explaining, schools not teaching, &amp; media no…",FALSE,0,NA,2021-08-27 16:24:44,FALSE,NA,"1431291599770701830",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","FabioDL",67,TRUE,FALSE,NA,NA
"RT @TerryGlavin: \"The solution is standing tall, believing that no force, no force on earth, can and should be allowed to subdue humanity.…",FALSE,0,NA,2021-08-27 16:24:43,FALSE,NA,"1431291597690482689",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","parks4All1",4,TRUE,FALSE,NA,NA
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,0,NA,2021-08-27 16:24:43,FALSE,NA,"1431291597027741712",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","purrtweeter",2397,TRUE,FALSE,NA,NA
"RT @ScottPresler: How am I supposed to process the facts that Joe Biden handed billions of dollars worth of equipment to the Taliban, 

str…",FALSE,0,NA,2021-08-27 16:24:42,FALSE,NA,"1431291594586660878",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lynn_laj",4342,TRUE,FALSE,NA,NA
"RT @AdityaRajKaul: Taliban has just announced that all female employees of all hospitals in Kabul and provinces across Afghanistan are bein…",FALSE,0,NA,2021-08-27 16:24:42,FALSE,NA,"1431291591294136323",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DrHaroonsafi",60,TRUE,FALSE,NA,NA
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,0,NA,2021-08-27 16:24:41,FALSE,NA,"1431291587598880774",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","PrrrrrRob",3746,TRUE,FALSE,NA,NA
"RT @kblafghanistan: 3/3 This information backs up the Taliban's claim that Amrullah Saleh was involved in ISKP assaults across Afghanistan.",FALSE,0,NA,2021-08-27 16:24:40,FALSE,NA,"1431291585682104326",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Tourist2020",2,TRUE,FALSE,NA,NA
"RT @IslandGirlPRV: @TheRealDougLane @kayleighmcenany @OutnumberedFNC The pullout was done by Trump who removed 90% of our troops making us…",FALSE,0,NA,2021-08-27 16:24:40,FALSE,NA,"1431291585489162246",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","WolfgangRUL",4,TRUE,FALSE,NA,NA
"To all the Conservatives that are currently condemning the Taliban's treatment of women in Afghanistan ( you know w… https://t.co/ilyzmPywZb",FALSE,2,NA,2021-08-27 16:24:40,TRUE,NA,"1431291584948080651",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","patgagnon_75",1,FALSE,FALSE,NA,NA
"RT @Nitin_Rivaldo: Islamists driving out 'Deen' brothers from Afghanistan is a tragedy. 

Islamists driving out Hindu 'Kafirs' from Kashmir…",FALSE,0,NA,2021-08-27 16:24:40,FALSE,NA,"1431291583001817095",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","drvipulbothara",374,TRUE,FALSE,NA,NA
"Canada's airlift mission from Kabul ends | via @indiatvnews https://t.co/VQI9qOxMmn",FALSE,0,NA,2021-08-27 16:24:40,FALSE,NA,"1431291582981021697",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ErikLuczak",0,FALSE,FALSE,NA,NA
"RT @wikileaks: NATO forces in #Afghanistan used \"special forces 'black unit', Task Force 373, to hunt down targets for death or detention w…",FALSE,0,NA,2021-08-27 16:24:39,FALSE,NA,"1431291581353676805",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Chris6601946",259,TRUE,FALSE,NA,NA
"@republic Biden can only destory the intrastructire by bombing from the air,but not Taliban for which the American… https://t.co/G9cuoDlDPI",FALSE,0,"republic",2021-08-27 16:24:39,TRUE,"1431288043596513282","1431291581152198663","811972460560019456","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LaunganiKumar",0,FALSE,FALSE,NA,NA
"@craigymcmillan The Guardian had an interesting, if rather grim, article by a Pakistani journalist who was talking… https://t.co/Dovhdc02RL",FALSE,0,"craigymcmillan",2021-08-27 16:24:38,TRUE,"1431290424702996485","1431291577641717766","794863476866973696","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","DaveTenacious",0,FALSE,FALSE,NA,NA
"RT @TheEconomist: No sooner had the Taliban marched into Kabul than politicians in Uganda were readying for the arrival of evacuees from Af…",FALSE,0,NA,2021-08-27 16:24:36,FALSE,NA,"1431291568783122433",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","askarikhan386",8,TRUE,FALSE,NA,NA
"RT @Julia3131: TRUMP DID THIS:
Feb 2020 Grabber negotiates a deal with Taliban to hand them Afghanistan.
Grabber releases 5000 Taliban pris…",FALSE,0,NA,2021-08-27 16:24:36,FALSE,NA,"1431291567503859715",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","CMLynch7",53,TRUE,FALSE,NA,NA
"How has Afghanistan changed since 9/11? https://t.co/UMiNXYsulM",FALSE,3,NA,2021-08-27 16:24:34,FALSE,NA,"1431291560822546441",NA,"<a href=\"http://www.socialflow.com\" rel=\"nofollow\">SocialFlow</a>","CFR_org",4,FALSE,FALSE,NA,NA
"RT @ChattJazz: .@RepMTG .@B52Malmet .@CheriJacobus In yet another bat shit crazy rant MTG has called for VP Harris' impeachment because som…",FALSE,0,NA,2021-08-27 16:24:34,FALSE,NA,"1431291558259826690",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Dianegagne16",62,TRUE,FALSE,NA,NA
"RT @magi_jay: Prior to the Iraq War, the GW Bush admin was somehow able to convince Americans that Saddam Hussein was affiliated w/ Bin Lad…",FALSE,0,NA,2021-08-27 16:24:33,FALSE,NA,"1431291555210465281",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","collie_plus_8",78,TRUE,FALSE,NA,NA
"And it's a mistake to assume China cares one iota for the people of Afghanistan, whereas the opposite is proven to… https://t.co/6rUmEVVuDV",FALSE,0,NA,2021-08-27 16:24:32,TRUE,NA,"1431291551972483078",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","NONPLVSD",0,FALSE,FALSE,NA,NA
"RT @renoomokri: You say Nigeria is not yet like Afghanistan? Have you forgotten that on July 19, 2021, an Alpha military jet was shot down…",FALSE,0,NA,2021-08-27 16:24:32,FALSE,NA,"1431291550055624707",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","OnwardNG",26,TRUE,FALSE,NA,NA
"RT @glassmeg: @MattZeitlin @maggieNYT He didn't want the US look like they were giving up on the Afghanistan government. Trump already dele…",FALSE,0,NA,2021-08-27 16:24:30,FALSE,NA,"1431291544242372612",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Charlot18399894",24,TRUE,FALSE,NA,NA
"RT @TonyHussein4: Trump made the decision to leave Afghanistan. Pompeo signed the surrender agreement.

Both forced the release of 5000 Tal…",FALSE,0,NA,2021-08-27 16:24:30,FALSE,NA,"1431291541146931201",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","XtyMiller",8,TRUE,FALSE,NA,NA
"RT @GazetteNGR: Taliban: Hotels in Pakistan asked to vacate rooms for evacuees from Afghanistan https://t.co/chsCfEqYQ9",FALSE,0,NA,2021-08-27 16:24:29,FALSE,NA,"1431291540379422725",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","iam_ayesha1",11,TRUE,FALSE,NA,NA
"apparently there's conflict between the afghan taliban who hide out in pakistan and pakistani militants who hide ou… https://t.co/3e7LkjxokP",FALSE,3,NA,2021-08-27 16:24:29,TRUE,NA,"1431291539913904132",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MattZeitlin",0,FALSE,FALSE,NA,NA
"RT @funder: “In the first 45 days of Trump's Taliban agreement there were over 4,500 Taliban attacks resulting in 900+ Afghan casualties. W…",FALSE,0,NA,2021-08-27 16:24:29,FALSE,NA,"1431291539725094916",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","brianurhumble",308,TRUE,FALSE,NA,NA
"RT @lizard817: @RepMTG @mtgreenee “the Trump administration coerced the understandably angry Afghan government into releasing 5,000 Taliban…",FALSE,0,NA,2021-08-27 16:24:28,FALSE,NA,"1431291532443885570",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","bUrNtOuT32",2,TRUE,FALSE,NA,NA
"RT @OpIndia_com: The Kabul Airport Attack was a rude awakening to the obvious reality that the civil war in Afghanistan may be far from ove…",FALSE,0,NA,2021-08-28 03:30:45,FALSE,NA,"1431459208407367682",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Magu21885917",1,TRUE,FALSE,NA,NA
"‘No one has money.’ Under Taliban rule, Afghanistan’s banking system is imploding – CNN https://t.co/JjXjmfe6nA",FALSE,0,NA,2021-08-28 03:30:44,FALSE,NA,"1431459203978301441",NA,"<a href=\"http://publicize.wp.com/\" rel=\"nofollow\">WordPress.com</a>","valentin10",0,FALSE,FALSE,NA,NA
"@ANI This is huge! It should be in national news !! Why are we continuously obsessed with Afghanistan and Taliban.… https://t.co/e5NM31eAks",FALSE,0,"ANI",2021-08-28 03:30:43,TRUE,"1431399642604838912","1431459202745069571","355989081","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TheGvs0",0,FALSE,FALSE,NA,NA
"RT @BookerSparticus: So, our President meets with Putin and gives him 16 very important targets not to target. Then he gives the Taliban a…",FALSE,0,NA,2021-08-28 03:30:42,FALSE,NA,"1431459195992383494",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Bthumperforever",853,TRUE,FALSE,NA,NA
"RT @saletan: Nearly everything Republicans now decry—troop withdrawals, released prisoners, acceptance of Taliban deadlines, acquiescence t…",FALSE,0,NA,2021-08-28 03:30:40,FALSE,NA,"1431459187108810753",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","PocketBookVoter",921,TRUE,FALSE,NA,NA
"RT @KingMakerFT: redirected to finding white supremacists, which diverted resources away from Afghanistan, a priority under Trump. Biden de…",FALSE,0,NA,2021-08-28 03:30:39,FALSE,NA,"1431459186542526469",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","wakeywakey16",1,TRUE,FALSE,NA,NA
"RT @PalmerReport: Donald Trump should be in prison for the secret deal that he cut with the Taliban over Afghanistan.",FALSE,0,NA,2021-08-28 03:30:39,FALSE,NA,"1431459186525736966",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TifdanyBrooks",1800,TRUE,FALSE,NA,NA
"RT @greta: I hope after August 31 (Pres Biden’s deadline) that the Taliban will find the decency to let people who want to leave Afghanista…",FALSE,0,NA,2021-08-28 03:30:39,FALSE,NA,"1431459182897766403",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","DCameronSmith",28,TRUE,FALSE,NA,NA
"RT @calxandr: \"'I think there has to be an understanding internationally that the Taliban couldn't succeed like this without Pakistani back…",FALSE,0,NA,2021-08-28 03:30:37,FALSE,NA,"1431459177784819715",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ZamanuddinSult1",333,TRUE,FALSE,NA,NA
"RT @JRubinBlogger: Perfect example of media hysteria. The \"giving names\" to the Taliban is false. How many retweeted, wrote column on evide…",FALSE,0,NA,2021-08-28 03:30:36,FALSE,NA,"1431459172923629571",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cindyfine12",614,TRUE,FALSE,NA,NA
"@HawleyMO To impeach we would the following people to testify.
CIA head William Burns on why he released a Taliban… https://t.co/MwCpDwURJa",FALSE,0,"HawleyMO",2021-08-28 03:30:33,TRUE,"1431327854038601728","1431459161196302337","2352629311","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","digdong2020",0,FALSE,FALSE,NA,NA
"RT @GordonGChang: Talking about #China supporting the #Taliban on the @WinterbleShow at 1:20 ET. You can hear the conversation on @wbtradio…",FALSE,0,NA,2021-08-28 03:30:33,FALSE,NA,"1431459159355101190",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LaiChi32153792",31,TRUE,FALSE,NA,NA
"Breaking news
The United States has indicated it will recognize the #Taliban government The United States is discus… https://t.co/szWmOzZFPh",FALSE,0,NA,2021-08-28 03:30:31,TRUE,NA,"1431459152765734912",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TalibanSoldiers",0,FALSE,FALSE,NA,NA
"RT @HillelNeuer: Massive rally now of social justice activists in front of the United Nations Human Rights Council calling to boycott, dive…",FALSE,0,NA,2021-08-28 03:30:29,FALSE,NA,"1431459142372364288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PeerShiraz",259,TRUE,FALSE,NA,NA
"RT @BookerSparticus: So, our President meets with Putin and gives him 16 very important targets not to target. Then he gives the Taliban a…",FALSE,0,NA,2021-08-28 03:30:29,FALSE,NA,"1431459141009162242",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","firemanaline24",853,TRUE,FALSE,NA,NA
"RT @JerryDunleavy: NEW: @StateDeptSpox Ned Price claims the Taliban &amp; Haqqani Network are “separate entities.” This is insane &amp; shows how B…",FALSE,0,NA,2021-08-28 03:30:27,FALSE,NA,"1431459135820898305",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sethjlevy",87,TRUE,FALSE,NA,NA
"RT @KenRoth: As the US military departs Afghanistan, the CIA is ramping up its presence. In the past, \"raids by CIA-trained Afghan units ki…",FALSE,0,NA,2021-08-28 03:30:26,FALSE,NA,"1431459130284421120",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Yahshua_filho",23,TRUE,FALSE,NA,NA
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,0,NA,2021-08-28 03:30:23,FALSE,NA,"1431459118112546816",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","lyd955",50,TRUE,FALSE,NA,NA
"RT @JRubinBlogger: Perfect example of media hysteria. The \"giving names\" to the Taliban is false. How many retweeted, wrote column on evide…",FALSE,0,NA,2021-08-28 03:30:22,FALSE,NA,"1431459114123661316",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","hailey_zoesdad",614,TRUE,FALSE,NA,NA
"RT @cnnbrk: The US has conducted an airstrike in Afghanistan against a planner for terrorist group ISIS-K, according to a US Central Comman…",FALSE,0,NA,2021-08-28 03:30:21,FALSE,NA,"1431459107752587264",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dikumvi",621,TRUE,FALSE,NA,NA
"RT @DaveAtherton20: Taliban spokesman Zabihullah Mujahid @Zabehulah_M33 yes he has a Twitter account unlike Donald Trump warned that women…",FALSE,0,NA,2021-08-28 03:30:20,FALSE,NA,"1431459106913759237",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","drkyla",15,TRUE,FALSE,NA,NA
"White House CAN'T guarantee getting all stranded Americans out of Afghanistan: Psaki says 500 want to leave but hin… https://t.co/5xVJrvrukD",FALSE,0,NA,2021-08-28 03:30:20,TRUE,NA,"1431459104267149314",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","YL57317259",0,FALSE,FALSE,NA,NA
"RT @cnnbrk: The US has conducted an airstrike in Afghanistan against a planner for terrorist group ISIS-K, according to a US Central Comman…",FALSE,0,NA,2021-08-28 03:30:17,FALSE,NA,"1431459092623593472",NA,"<a href=\"http://klingerf.com\" rel=\"nofollow\">@klingerf_rt</a>","klingerf_rt",621,TRUE,FALSE,NA,NA
